EUR GBP USD CHF YEN
06/06/2013 0.112 0.49375 0.19505 0.07 0.38
06/05/2013 0.112 0.49375 0.19535 0.07 0.38
06/04/2013 0.112 0.49375 0.19435 0.07 0.3775
06/03/2013 0.113 0.49375 0.19535 0.07 0.3775
05/31/2013 0.113 0.49313 0.193 0.07 0.37563
05/30/2013 0.116 0.4925 0.193 0.07 0.37375
05/29/2013 0.116 0.4925 0.1916 0.07 0.37375
05/28/2013 0.117 0.49313 0.1916 0.07 0.37313
05/27/2013 0.117 0.49313 0.1916 0.07 0.3725
05/24/2013 0.117 0.49313 0.1925 0.07 0.37625
05/23/2013 0.118 0.49313 0.1925 0.07 0.37625
05/22/2013 0.118 0.49313 0.1925 0.07 0.3725
05/21/2013 0.118 0.49313 0.1925 0.09 0.37
05/20/2013 0.118 0.49313 0.1925 0.09 0.3725
05/17/2013 0.118 0.49313 0.19238 0.09 0.37313
05/16/2013 0.118 0.49313 0.19288 0.09 0.37313
05/15/2013 0.119 0.49313 0.19328 0.09 0.37625
05/14/2013 0.119 0.49313 0.19328 0.09 0.37594
05/13/2013 0.118 0.49313 0.19398 0.09 0.375
05/10/2013 0.119 0.49313 0.19428 0.09 0.37313
05/09/2013 0.119 0.49313 0.19378 0.09 0.37
05/08/2013 0.119 0.4925 0.19378 0.09 0.37
05/07/2013 0.118 0.4925 0.19278 0.09 0.37
05/06/2013 0.118 0.4925 0.19328 0.09 0.37
05/03/2013 0.118 0.4925 0.19328 0.09 0.36875
05/02/2013 0.117 0.4925 0.19528 0.09 0.36875
05/01/2013 0.117 0.4925 0.19628 0.09 0.37
04/30/2013 0.117 0.4925 0.19618 0.09 0.36875
04/29/2013 0.117 0.4925 0.19678 0.09 0.36625
04/26/2013 0.119 0.4925 0.1982 0.09 0.3675
04/25/2013 0.119 0.4925 0.1982 0.09 0.36875
04/24/2013 0.120 0.4925 0.1982 0.09 0.37
04/23/2013 0.118 0.4925 0.1992 0.09 0.37219
04/22/2013 0.118 0.4925 0.1992 0.09 0.37406
04/19/2013 0.118 0.49188 0.1992 0.09 0.3775
04/18/2013 0.119 0.49188 0.1992 0.09 0.37531
04/17/2013 0.118 0.49188 0.1992 0.09 0.37344
04/16/2013 0.118 0.49188 0.1982 0.09 0.37156
04/15/2013 0.118 0.49188 0.1982 0.09 0.375
04/12/2013 0.118 0.49188 0.1982 0.09 0.37438
04/11/2013 0.117 0.49188 0.1982 0.09 0.37531
04/10/2013 0.118 0.49188 0.1982 0.11 0.37594
04/09/2013 0.118 0.49188 0.1982 0.11 0.37781
04/08/2013 0.118 0.49125 0.1982 0.11 0.40875
04/05/2013 0.117 0.49125 0.1982 0.11 0.415
04/04/2013 0.117 0.49125 0.2002 0.11 0.41563
04/03/2013 0.117 0.49125 0.1992 0.11 0.41313
04/02/2013 0.118 0.49125 0.1992 0.11 0.41656
04/01/2013 0.118 0.49 0.1992 0.11 0.44875
03/29/2013 0.117 0.49 0.1992 0.11 0.485
03/28/2013 0.117 0.49 0.2002 0.11 0.5075
03/27/2013 0.119 0.49 0.1997 0.11 0.4925
03/26/2013 0.119 0.49125 0.1997 0.11 0.47875
03/25/2013 0.120 0.49125 0.1987 0.11 0.4725
03/22/2013 0.120 0.49125 0.1993 0.11 0.46625
03/21/2013 0.120 0.49125 0.1993 0.11 0.46125
03/20/2013 0.120 0.49125 0.2003 0.11 0.46938
03/19/2013 0.121 0.4925 0.2003 0.11 0.46313
03/18/2013 0.121 0.4925 0.2003 0.11 0.46375
03/15/2013 0.121 0.4925 0.2017 0.11 0.46625
03/14/2013 0.121 0.49125 0.2027 0.11 0.4675
03/13/2013 0.120 0.4925 0.2037 0.11 0.47125
03/12/2013 0.122 0.4925 0.2037 0.11 0.47875
03/11/2013 0.123 0.4925 0.2037 0.11 0.47375
03/08/2013 0.123 0.4925 0.2042 0.11 0.47375
03/07/2013 0.123 0.4925 0.2042 0.11 0.4775
03/06/2013 0.122 0.495 0.2042 0.11 0.50125
03/05/2013 0.121 0.495 0.2047 0.11 0.50125
03/04/2013 0.120 0.495 0.2037 0.11 0.50375
03/01/2013 0.118 0.495 0.2032 0.11 0.51438
02/28/2013 0.117 0.495 0.2032 0.11 0.505
02/27/2013 0.113 0.495 0.2032 0.11 0.50625
02/26/2013 0.113 0.495 0.2032 0.11 0.51625
02/25/2013 0.112 0.495 0.2032 0.11 0.53875
02/22/2013 0.112 0.49625 0.2022 0.11 0.57875
02/21/2013 0.112 0.49625 0.2022 0.11 0.47125
02/20/2013 0.112 0.49625 0.2022 0.11 0.40125
02/19/2013 0.112 0.49375 0.2022 0.11 0.3975
02/18/2013 0.111 0.49375 0.2032 0.11 0.405
02/15/2013 0.112 0.49375 0.2052 0.11 0.41375
02/14/2013 0.112 0.49375 0.2037 0.11 0.41625
02/13/2013 0.111 0.49375 0.2037 0.11 0.41875
02/12/2013 0.110 0.49375 0.2037 0.11 0.41188
02/11/2013 0.110 0.49375 0.2037 0.11 0.41125
02/08/2013 0.110 0.49375 0.2027 0.11 0.41188
02/07/2013 0.110 0.49375 0.2027 0.11 0.41188
02/06/2013 0.110 0.49375 0.2017 0.11 0.425
02/05/2013 0.109 0.49375 0.2017 0.11 0.4225
02/04/2013 0.109 0.49375 0.2017 0.11 0.4225
02/01/2013 0.109 0.49375 0.2007 0.11 0.425
01/31/2013 0.109 0.49375 0.2022 0.11 0.4275
01/30/2013 0.111 0.4925 0.2017 0.11 0.4275
01/29/2013 0.110 0.4925 0.2012 0.1 0.425
01/28/2013 0.110 0.4925 0.2012 0.1 0.4275
01/25/2013 0.110 0.4925 0.2022 0.1 0.43313
01/24/2013 0.110 0.4925 0.2002 0.1 0.43813
01/23/2013 0.110 0.4925 0.1992 0.1 0.49438
01/22/2013 0.110 0.4925 0.1992 0.1 0.51125
01/21/2013 0.110 0.4925 0.1992 0.1 0.52375
01/18/2013 0.110 0.4925 0.1982 0.1 0.53125
01/17/2013 0.110 0.4925 0.1992 0.1 0.625
01/16/2013 0.110 0.4925 0.1997 0.1 0.62625
01/15/2013 0.110 0.4925 0.2017 0.1 0.62625
01/14/2013 0.111 0.4925 0.2017 0.1 0.63313
01/11/2013 0.112 0.4925 0.2027 0.1 0.6775
01/10/2013 0.113 0.4925 0.2037 0.1 0.70938
01/09/2013 0.113 0.49125 0.2037 0.1 0.72125
01/08/2013 0.113 0.49125 0.2037 0.1 0.7225
01/07/2013 0.113 0.49188 0.2047 0.1 0.71813
01/04/2013 0.112 0.49188 0.2047 0.1 0.695
01/03/2013 0.107 0.4925 0.2047 0.08 0.69375
01/02/2013 0.107 0.4925 0.2047 0.08 0.695
01/01/2013 0.107 0.4925 0.2057 0.08 0.69563
12/31/2012 0.107 0.4925 0.2057 0.08 0.69938
12/28/2012 0.107 0.4925 0.2057 0.08 0.69938
12/27/2012 0.107 0.4925 0.2057 0.08 0.71875
12/26/2012 0.107 0.49125 0.2057 0.08 0.73
12/25/2012 0.108 0.4925 0.2067 0.08 0.735
12/24/2012 0.108 0.49375 0.2077 0.08 0.73563
12/21/2012 0.108 0.49375 0.2077 0.08 0.74375
12/20/2012 0.108 0.49375 0.2077 0.08 0.74438
12/19/2012 0.108 0.49375 0.2077 0.08 0.74375
12/18/2012 0.108 0.49375 0.2077 0.08 0.74
12/17/2012 0.109 0.49375 0.2087 0.08 0.74125
12/14/2012 0.109 0.49375 0.2097 0.08 0.6925
12/13/2012 0.109 0.49375 0.2117 0.06 0.68
12/12/2012 0.109 0.49375 0.2097 0.06 0.66
12/11/2012 0.109 0.4925 0.2097 0.06 0.665
12/10/2012 0.110 0.4925 0.2107 0.06 0.655
12/07/2012 0.110 0.4925 0.2107 0.06 0.6475
12/06/2012 0.110 0.4925 0.2107 0.06 0.64063
12/05/2012 0.110 0.4925 0.21 0.06 0.63625
12/04/2012 0.110 0.49313 0.209 0.06 0.6275
12/03/2012 0.110 0.49313 0.209 0.06 0.62625
11/30/2012 0.110 0.49313 0.209 0.06 0.625
11/29/2012 0.110 0.49313 0.211 0.06 0.6275
11/28/2012 0.110 0.49313 0.212 0.06 0.63063
11/27/2012 0.110 0.495 0.212 0.06 0.63125
11/26/2012 0.110 0.495 0.213 0.06 0.63125
11/23/2012 0.110 0.49375 0.213 0.06 0.63125
11/22/2012 0.111 0.49375 0.213 0.06 0.63163
11/21/2012 0.111 0.49375 0.215 0.06 0.63125
11/20/2012 0.111 0.49375 0.2145 0.06 0.6325
11/19/2012 0.111 0.49375 0.2135 0.06 0.63538
11/16/2012 0.111 0.49375 0.209 0.06 0.63375
11/15/2012 0.111 0.49375 0.209 0.06 0.63375
11/14/2012 0.111 0.49313 0.209 0.06 0.63563
11/13/2012 0.112 0.49438 0.2085 0.06 0.63438
11/12/2012 0.112 0.49438 0.2075 0.06 0.635
11/09/2012 0.112 0.49438 0.2075 0.06 0.63475
11/08/2012 0.114 0.495 0.2075 0.06 0.63475
11/07/2012 0.115 0.49563 0.2075 0.06 0.63188
11/06/2012 0.116 0.49563 0.2075 0.06 0.63125
11/05/2012 0.115 0.49625 0.2075 0.06 0.62938
11/02/2012 0.115 0.49625 0.2075 0.06 0.62688
11/01/2012 0.117 0.49625 0.208 0.06 0.62813
10/31/2012 0.117 0.49625 0.2085 0.05 0.62938
10/30/2012 0.116 0.49625 0.209 0.05 0.6275
10/29/2012 0.115 0.49625 0.209 0.05 0.625
10/26/2012 0.116 0.49625 0.209 0.05 0.625
10/25/2012 0.120 0.49625 0.209 0.05 0.62438
10/24/2012 0.130 0.49625 0.208 0.05 0.62656
10/23/2012 0.150 0.49625 0.209 0.05 0.62375
10/22/2012 0.200 0.49625 0.21 0.05 0.625
10/19/2012 0.235 0.49625 0.212 0.05 0.6275
10/18/2012 0.223 0.49625 0.212 0.05 0.63
10/17/2012 0.213 0.49625 0.212 0.05 0.63688
10/16/2012 0.202 0.4975 0.212 0.05 0.64
10/15/2012 0.194 0.49875 0.211 0.05 0.64125
10/12/2012 0.187 0.49875 0.2105 0.05 0.63625
10/11/2012 0.183 0.5 0.2107 0.05 0.6375
10/10/2012 0.179 0.5 0.2107 0.05 0.635
10/09/2012 0.177 0.5 0.2107 0.05 0.63625
10/08/2012 0.176 0.5 0.2107 0.05 0.6375
10/05/2012 0.173 0.5 0.2117 0.05 0.63688
10/04/2012 0.169 0.5 0.2132 0.05 0.64125
10/03/2012 0.165 0.5 0.214 0.05 0.6425
10/02/2012 0.162 0.5 0.214 0.05 0.64406
10/01/2012 0.160 0.50125 0.214 0.05 0.64563
09/28/2012 0.153 0.50125 0.214 0.05 0.64125
09/27/2012 0.149 0.50125 0.2155 0.05 0.64313
09/26/2012 0.144 0.50375 0.2175 0.05 0.64156
09/25/2012 0.140 0.50375 0.2185 0.05 0.64125
09/24/2012 0.139 0.50375 0.2185 0.05 0.645
09/21/2012 0.139 0.50375 0.2185 0.05 0.64375
09/20/2012 0.139 0.50375 0.2145 0.05 0.64625
09/19/2012 0.139 0.50375 0.2135 0.05 0.64813
09/18/2012 0.138 0.50375 0.21425 0.05 0.645
09/17/2012 0.137 0.50375 0.2145 0.05 0.64438
09/14/2012 0.135 0.50375 0.2155 0.04 0.64
09/13/2012 0.134 0.50375 0.2155 0.04 0.63625
09/12/2012 0.133 0.50375 0.2165 0.04 0.63406
09/11/2012 0.133 0.50375 0.2165 0.04 0.63281
09/10/2012 0.133 0.50375 0.2165 0.04 0.63156
09/07/2012 0.130 0.50375 0.2185 0.04 0.63156
09/06/2012 0.128 0.505 0.2185 0.04 0.63156
09/05/2012 0.127 0.5075 0.219 0.04 0.62906
09/04/2012 0.126 0.51 0.22 0.04 0.62813
09/03/2012 0.124 0.5125 0.22075 0.04 0.62469
08/31/2012 0.122 0.5125 0.22375 0.04 0.62563
08/30/2012 0.122 0.51375 0.22675 0.04 0.62688
08/29/2012 0.122 0.51438 0.228 0.04 0.62688
08/28/2012 0.121 0.51438 0.228 0.04 0.62563
08/27/2012 0.121 0.515 0.2275 0.04 0.62688
08/24/2012 0.122 0.51563 0.228 0.04 0.62563
08/23/2012 0.122 0.51563 0.22825 0.04 0.62813
08/22/2012 0.121 0.51813 0.2305 0.04 0.62813
08/21/2012 0.121 0.51813 0.2305 0.04 0.63063
08/20/2012 0.121 0.51813 0.2305 0.04 0.62688
08/17/2012 0.120 0.52 0.2315 0.04 0.63313
08/16/2012 0.120 0.52125 0.2335 0.04 0.635
08/15/2012 0.120 0.52438 0.2345 0.04 0.6325
08/14/2012 0.120 0.52563 0.2355 0.04 0.63563
08/13/2012 0.120 0.52563 0.2365 0.04 0.65125
08/10/2012 0.120 0.52688 0.2375 0.04 0.66125
08/09/2012 0.119 0.52813 0.236 0.04 0.665
08/08/2012 0.118 0.52813 0.237 0.04 0.68
08/07/2012 0.119 0.52938 0.237 0.04 0.75
08/06/2012 0.120 0.53 0.238 0.04 0.795
08/03/2012 0.120 0.53125 0.2385 0.04 0.79875
08/02/2012 0.120 0.53125 0.2395 0.01 0.725
08/01/2012 0.120 0.53188 0.23975 0.01 0.71813
07/31/2012 0.120 0.53313 0.23925 0.01 0.74375
07/30/2012 0.120 0.53563 0.24025 0.01 0.755
07/27/2012 0.121 0.53688 0.24125 0.01 0.79375
07/26/2012 0.121 0.53688 0.24325 0.01 0.8
07/25/2012 0.121 0.54 0.24375 0.01 0.8
07/24/2012 0.122 0.54125 0.24425 0.01 0.78
07/23/2012 0.122 0.54125 0.2447 0.01 0.7625
07/20/2012 0.121 0.54375 0.2457 0.01 0.74125
07/19/2012 0.121 0.54188 0.2457 0.01 0.73875
07/18/2012 0.122 0.54438 0.2457 0.01 0.805
07/17/2012 0.122 0.5475 0.2452 0.01 0.8275
07/16/2012 0.122 0.54875 0.2442 0.01 0.8225
07/13/2012 0.124 0.55 0.2442 0.01 0.8125
07/12/2012 0.126 0.55 0.2462 0.01 0.8075
07/11/2012 0.127 0.55 0.24675 0.01 0.80313
07/10/2012 0.128 0.55375 0.24675 0.01 0.8025
07/09/2012 0.130 0.55688 0.24675 0.01 0.79125
07/06/2012 0.133 0.55813 0.24675 0.01 0.7875
07/05/2012 0.133 0.55875 0.24775 0.01 0.785
07/04/2012 0.133 0.55788 0.24775 0.01 0.81625
07/03/2012 0.134 0.55913 0.24875 0.01 0.825
07/02/2012 0.135 0.55913 0.24875 0.01 0.825
06/29/2012 0.137 0.56163 0.24875 0.01 0.83875
06/28/2012 0.138 0.56288 0.24875 0.01 0.83375
06/27/2012 0.139 0.56538 0.24575 0.01 0.855
06/26/2012 0.139 0.5685 0.24575 0.01 0.85625
06/25/2012 0.139 0.57225 0.24575 0.01 0.8525
06/22/2012 0.139 0.57288 0.24575 0.01 0.8525
06/21/2012 0.140 0.57475 0.24475 0.06 0.85125
06/20/2012 0.144 0.57975 0.24575 0.06 0.85
06/19/2012 0.149 0.5835 0.24525 0.06 0.805
06/18/2012 0.153 0.58475 0.24525 0.06 0.79
06/15/2012 0.160 0.58663 0.24525 0.06 0.7825
06/14/2012 0.162 0.58913 0.24525 0.06 0.7625
06/13/2012 0.165 0.59163 0.24525 0.06 0.75813
06/12/2012 0.169 0.59475 0.24525 0.06 0.75125
06/11/2012 0.173 0.59788 0.24525 0.06 0.75263
06/08/2012 0.176 0.59975 0.24375 0.06 0.74625
06/07/2012 0.177 0.60913 0.24375 0.06 0.745
06/06/2012 0.179 0.61163 0.24275 0.06 0.73375
06/05/2012 0.183 0.61225 0.24275 0.06 0.7225
06/04/2012 0.187 0.6135 0.24175 0.06 0.7175
06/01/2012 0.194 0.616 0.24075 0.06 0.71313
05/31/2012 0.202 0.616 0.24075 0.06 0.705
05/30/2012 0.213 0.6185 0.24075 0.06 0.6925
05/29/2012 0.223 0.62038 0.24075 0.06 0.68125
05/28/2012 0.235 0.62163 0.24075 0.06 0.6725
05/25/2012 0.255 0.6235 0.23975 0.06 0.65625
05/24/2012 0.362 0.6285 0.23875 0.06 0.65
05/23/2012 0.367 0.631 0.23875 0.06 0.64
05/22/2012 0.371 0.6335 0.23875 0.06 0.63125
05/21/2012 0.372 0.636 0.23875 0.06 0.62875
05/18/2012 0.373 0.64975 0.23875 0.06 0.6325
05/17/2012 0.374 0.66313 0.23875 0.06 0.62313
05/16/2012 0.376 0.66438 0.23875 0.06 0.62375
05/15/2012 0.376 0.665 0.23875 0.06 0.62375
05/14/2012 0.376 0.665 0.23975 0.06 0.6225
05/11/2012 0.377 0.6675 0.23975 0.06 0.62125
05/10/2012 0.378 0.6675 0.23975 0.06 0.62125
05/09/2012 0.379 0.6675 0.23975 0.18 0.62063
05/08/2012 0.379 0.6675 0.23875 0.18 0.62125
05/07/2012 0.381 0.67 0.23875 0.18 0.62
05/04/2012 0.382 0.67125 0.23875 0.18 0.62125
05/03/2012 0.383 0.67188 0.23875 0.18 0.63
05/02/2012 0.384 0.67188 0.23875 0.18 0.63
05/01/2012 0.383 0.6725 0.23875 0.18 0.63125
04/30/2012 0.383 0.67313 0.23875 0.18 0.63125
04/27/2012 0.383 0.67375 0.23875 0.18 0.63125
04/26/2012 0.383 0.67563 0.23875 0.18 0.6325
04/25/2012 0.381 0.6775 0.23875 0.18 0.63563
04/24/2012 0.382 0.67875 0.23875 0.18 0.6375
04/23/2012 0.382 0.67938 0.23875 0.18 0.64125
04/20/2012 0.384 0.67938 0.23875 0.18 0.64656
04/19/2012 0.386 0.67938 0.23875 0.18 0.65625
04/18/2012 0.387 0.67938 0.23875 0.18 1.00375
04/17/2012 0.386 0.68188 0.23875 0.18 0.99625
04/16/2012 0.387 0.68188 0.23975 0.18 0.9825
04/13/2012 0.387 0.68313 0.23975 0.18 0.98125
04/12/2012 0.389 0.68313 0.23975 0.18 0.98125
04/11/2012 0.392 0.68375 0.23975 0.18 0.985
04/10/2012 0.392 0.68438 0.23975 0.18 0.99
04/09/2012 0.393 0.68438 0.23975 0.18 0.98938
04/06/2012 0.394 0.68563 0.24025 0.18 1.005
04/05/2012 0.395 0.68563 0.24025 0.18 1.005
04/04/2012 0.395 0.68563 0.24025 0.18 1
04/03/2012 0.396 0.68625 0.24125 0.18 1
04/02/2012 0.397 0.68625 0.24125 0.18 0.99
03/30/2012 0.398 0.6875 0.24125 0.18 0.9675
03/29/2012 0.397 0.6875 0.24125 0.18 0.92
03/28/2012 0.397 0.6875 0.24125 0.18 0.89875
03/27/2012 0.398 0.68875 0.24125 0.18 0.87375
03/26/2012 0.399 0.68875 0.24125 0.18 0.87
03/23/2012 0.399 0.68938 0.24125 0.18 0.77
03/22/2012 0.399 0.68913 0.24125 0.18 0.70875
03/21/2012 0.401 0.68913 0.24125 0.18 0.7025
03/20/2012 0.400 0.68913 0.24175 0.18 0.685
03/19/2012 0.402 0.68913 0.24175 0.18 0.67
03/16/2012 0.402 0.69038 0.24175 0.18 0.6675
03/15/2012 0.404 0.69038 0.24175 0.18 0.6675
03/14/2012 0.406 0.69038 0.24175 0.18 0.67
03/13/2012 0.406 0.69163 0.24175 0.18 0.6725
03/12/2012 0.407 0.6935 0.24175 0.18 0.6725
03/09/2012 0.407 0.696 0.24175 0.18 0.67125
03/08/2012 0.408 0.696 0.24175 0.18 0.67
03/07/2012 0.408 0.69725 0.24175 0.18 0.665
03/06/2012 0.409 0.69913 0.24175 0.18 0.66156
03/05/2012 0.410 0.70038 0.24275 0.18 0.65906
03/02/2012 0.411 0.70038 0.24275 0.18 0.65875
03/01/2012 0.412 0.70038 0.24275 0.18 0.65594
02/29/2012 0.414 0.7035 0.24275 0.18 0.65406
02/28/2012 0.414 0.706 0.243 0.18 0.65281
02/27/2012 0.414 0.70725 0.2435 0.18 0.65656
02/24/2012 0.415 0.70913 0.244 0.18 0.65844
02/23/2012 0.416 0.71413 0.244 0.18 0.6575
02/22/2012 0.417 0.71538 0.244 0.18 0.65656
02/21/2012 0.419 0.71663 0.244 0.18 0.65406
02/20/2012 0.420 0.71788 0.2445 0.18 0.6475
02/17/2012 0.423 0.72038 0.2455 0.18 0.6425
02/16/2012 0.426 0.72038 0.2455 0.18 0.6425
02/15/2012 0.429 0.721 0.2455 0.18 0.64125
02/14/2012 0.433 0.72225 0.2455 0.18 0.64125
02/13/2012 0.436 0.7235 0.246 0.18 0.64375
02/10/2012 0.442 0.72756 0.2475 0.18 0.6475
02/09/2012 0.447 0.73256 0.2485 0.18 0.64875
02/08/2012 0.452 0.73819 0.2505 0.18 0.64875
02/07/2012 0.458 0.74069 0.2535 0.18 0.65125
02/06/2012 0.465 0.74381 0.25475 0.18 0.65
02/03/2012 0.472 0.74631 0.257 0.18 0.65
02/02/2012 0.477 0.74631 0.25975 0.18 0.65
02/01/2012 0.482 0.74788 0.2605 0.18 0.6475
01/31/2012 0.490 0.75194 0.2625 0.18 0.64375
01/30/2012 0.495 0.7535 0.264 0.18 0.64
01/27/2012 0.504 0.756 0.26475 0.18 0.63875
01/26/2012 0.511 0.75725 0.26775 0.18 0.64
01/25/2012 0.521 0.75881 0.27 0.18 0.6375
01/24/2012 0.532 0.76006 0.2705 0.18 0.65625
01/23/2012 0.549 0.76131 0.2728 0.18 0.85125
01/20/2012 0.564 0.76131 0.2753 0.18 0.855
01/19/2012 0.572 0.76131 0.2763 0.18 0.85875
01/18/2012 0.576 0.76256 0.2773 0.18 0.86188
01/17/2012 0.585 0.76256 0.2789 0.18 0.86688
01/16/2012 0.592 0.76256 0.2809 0.18 0.86875
01/13/2012 0.595 0.76413 0.281 0.18 0.87875
01/12/2012 0.600 0.76694 0.2816 0.18 0.88375
01/11/2012 0.603 0.7685 0.2851 0.18 0.875
01/10/2012 0.610 0.7685 0.2896 0.18 0.86125
01/09/2012 0.615 0.7685 0.2947 0.18 0.8525
01/06/2012 0.620 0.77256 0.2958 0.18 0.85625
01/05/2012 0.626 0.77381 0.2963 0.18 0.8525
01/04/2012 0.633 0.77538 0.2963 0.18 0.85
01/03/2012 0.641 0.77788 0.2953 0.18 0.85
01/02/2012 0.647 0.77788 0.2953 0.18 0.85125
12/30/2011 0.655 0.77788 0.2953 0.18 0.85125
12/29/2011 0.664 0.77788 0.2953 0.18 0.83875
12/28/2011 0.674 0.77788 0.2953 0.18 0.83625
12/27/2011 0.682 0.77788 0.2963 0.18 0.74125
12/26/2011 0.691 0.77788 0.29395 0.18 0.74469
12/23/2011 0.701 0.77788 0.2936 0.18 0.735
12/22/2011 0.713 0.77788 0.29185 0.18 0.72875
12/21/2011 0.721 0.77788 0.2906 0.18 0.725
12/20/2011 0.728 0.77756 0.28735 0.18 0.7225
12/19/2011 0.734 0.77506 0.28485 0.18 0.7175
12/16/2011 0.743 0.77444 0.2846 0.18 0.7125
12/15/2011 0.752 0.77384 0.28255 0.18 0.7225
12/14/2011 0.764 0.77325 0.2783 0.18 0.72
12/13/2011 0.775 0.77269 0.27755 0.18 0.71875
12/12/2011 0.788 0.77019 0.27655 0.18 0.71563
12/09/2011 0.800 0.76881 0.2763 0.18 0.71563
12/08/2011 0.812 0.76806 0.2763 0.18 0.7075
12/07/2011 0.829 0.76763 0.27505 0.18 0.68625
12/06/2011 0.845 0.7675 0.2741 0.18 0.68
12/05/2011 0.864 0.76719 0.27033 0.18 0.67625
12/02/2011 0.878 0.76688 0.27144 0.18 0.66875
12/01/2011 0.894 0.76594 0.27144 0.18 0.6675
11/30/2011 0.912 0.76425 0.27022 0.18 0.665
11/29/2011 0.930 0.76206 0.26 0.18 0.67375
11/28/2011 0.951 0.75975 0.25944 0.18 0.6775
11/25/2011 0.970 0.75631 0.25722 0.18 0.6775
11/24/2011 0.988 0.75475 0.25722 0.18 0.675
11/23/2011 1.005 0.75194 0.25722 0.18 0.67625
11/22/2011 1.024 0.74913 0.25667 0.18 0.675
11/21/2011 1.048 0.74663 0.25656 0.18 0.67375
11/18/2011 1.083 0.74663 0.25478 0.18 0.67156
11/17/2011 1.097 0.74413 0.25172 0.18 0.665
11/16/2011 1.109 0.74288 0.25172 0.18 0.66438
11/15/2011 1.121 0.74288 0.25022 0.18 0.65875
11/14/2011 1.131 0.74163 0.249 0.18 0.65875
11/11/2011 1.138 0.73975 0.24789 0.18 0.6575
11/10/2011 1.138 0.73975 0.24778 0.18 0.65625
11/09/2011 1.137 0.73975 0.24778 0.18 0.655
11/08/2011 1.139 0.73663 0.24778 0.18 0.655
11/07/2011 1.140 0.73631 0.2475 0.18 0.65875
11/04/2011 1.146 0.73225 0.2475 0.18 0.6575
11/03/2011 1.155 0.73213 0.24528 0.18 0.6575
11/02/2011 1.169 0.72938 0.24528 0.18 0.66125
11/01/2011 1.201 0.72788 0.24528 0.18 0.6575
10/31/2011 1.205 0.72631 0.24583 0.18 0.65625
10/28/2011 1.205 0.72506 0.24583 0.18 0.68625
10/27/2011 1.206 0.72506 0.24583 0.18 0.70625
10/26/2011 1.205 0.72475 0.24472 0.18 0.71875
10/25/2011 1.205 0.72431 0.24472 0.18 0.7225
10/24/2011 1.210 0.72306 0.24472 0.18 0.725
10/21/2011 1.210 0.72106 0.24472 0.18 0.7275
10/20/2011 1.197 0.717 0.24472 0.18 0.7325
10/19/2011 1.197 0.717 0.24472 0.18 0.73
10/18/2011 1.196 0.71575 0.24444 0.18 0.73125
10/17/2011 1.198 0.70938 0.24333 0.18 0.7325
10/14/2011 1.198 0.70863 0.24333 0.18 0.73
10/13/2011 1.199 0.70475 0.24322 0.18 0.73
10/12/2011 1.199 0.706 0.24311 0.18 0.72875
10/11/2011 1.200 0.70475 0.243 0.18 0.7225
10/10/2011 1.199 0.70475 0.24289 0.18 0.71938
10/07/2011 1.200 0.70306 0.24233 0.17 0.72
10/06/2011 1.200 0.70306 0.24067 0.17 0.72625
10/05/2011 1.201 0.7025 0.24111 0.17 0.72625
10/04/2011 1.204 0.69956 0.24 0.17 0.72625
10/03/2011 1.209 0.698 0.23944 0.17 0.7275
09/30/2011 1.215 0.6965 0.23944 0.17 0.72625
09/29/2011 1.223 0.69494 0.23889 0.17 0.70875
09/28/2011 1.247 0.69369 0.23878 0.17 0.7175
09/27/2011 1.360 0.69325 0.23744 0.17 0.71563
09/26/2011 1.361 0.69325 0.23578 0.17 0.70375
09/23/2011 1.362 0.69325 0.23456 0.17 0.7025
09/22/2011 1.367 0.69325 0.2335 0.17 0.7025
09/21/2011 1.366 0.692 0.23183 0.17 0.70125
09/20/2011 1.365 0.69425 0.23072 0.17 0.70375
09/19/2011 1.364 0.694 0.2305 0.17 0.70375
09/16/2011 1.367 0.69375 0.22994 0.17 0.69625
09/15/2011 1.368 0.693 0.22939 0.17 0.69
09/14/2011 1.368 0.6915 0.229 0.17 0.67625
09/13/2011 1.367 0.68938 0.22861 0.17 0.67125
09/12/2011 1.368 0.68688 0.22611 0.17 0.655
09/09/2011 1.365 0.68413 0.225 0.17 0.65
09/08/2011 1.367 0.68388 0.22611 0.17 0.645
09/07/2011 1.366 0.68113 0.226 0.17 0.64375
09/06/2011 1.365 0.67944 0.22439 0.17 0.6375
09/05/2011 1.365 0.67788 0.22178 0.17 0.635
09/02/2011 1.365 0.67788 0.2215 0.17 0.63375
09/01/2011 1.362 0.67481 0.2215 0.17 0.63625
08/31/2011 1.362 0.67263 0.2215 0.17 0.63875
08/30/2011 1.353 0.67013 0.22094 0.17 0.6375
08/29/2011 1.354 0.66875 0.22083 0.17 0.64
08/26/2011 1.354 0.66863 0.21894 0.17 0.64
08/25/2011 1.355 0.66806 0.21839 0.17 0.63875
08/24/2011 1.356 0.66625 0.21678 0.17 0.63875
08/23/2011 1.356 0.66456 0.21544 0.17 0.63625
08/22/2011 1.357 0.663 0.213 0.17 0.63625
08/19/2011 1.351 0.66263 0.21244 0.17 0.63688
08/18/2011 1.349 0.66044 0.21022 0.17 0.63438
08/17/2011 1.350 0.66031 0.21022 0.17 0.63125
08/16/2011 1.350 0.66006 0.20833 0.17 0.62563
